image_path,class_id,true_class,pred_class,confidence,is_correct
/mnt/backups/andycw/M58/Real_all_nobg/M58-乘載板導條/20240417104320.jpg,10,M58-乘載板導條,M58-拖鏈封蓋,0.6414,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-乘載板導條/20240417104328.jpg,10,M58-乘載板導條,M58-拖鏈封蓋,0.5466,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111822.jpg,11,M58-側邊導輪固定座擋塊,M58-側邊導輪固定座擋塊,0.8851,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111905.jpg,11,M58-側邊導輪固定座擋塊,M58-毛刷連接板,0.3644,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111906.jpg,11,M58-側邊導輪固定座擋塊,M58-Fork機身-2,0.6555,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111820.jpg,11,M58-側邊導輪固定座擋塊,M58-側邊導輪固定座擋塊,0.6881,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111823.jpg,11,M58-側邊導輪固定座擋塊,M58-側邊導輪固定座擋塊,0.8309,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111825.jpg,11,M58-側邊導輪固定座擋塊,M58-側邊導輪固定座擋塊,0.4913,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111826.jpg,11,M58-側邊導輪固定座擋塊,M58-毛刷連接板,0.4273,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111829.jpg,11,M58-側邊導輪固定座擋塊,M58-側邊導輪固定座擋塊,0.8761,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111832.jpg,11,M58-側邊導輪固定座擋塊,M58-毛刷連接板,0.3980,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111833.jpg,11,M58-側邊導輪固定座擋塊,M58-毛刷連接板,0.4686,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111836.jpg,11,M58-側邊導輪固定座擋塊,M58-毛刷連接板,0.7116,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111840.jpg,11,M58-側邊導輪固定座擋塊,M58-側邊導輪固定座擋塊,0.6730,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111850.jpg,11,M58-側邊導輪固定座擋塊,M58-毛刷連接板,0.9038,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111851.jpg,11,M58-側邊導輪固定座擋塊,M58-毛刷連接板,0.9328,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111858.jpg,11,M58-側邊導輪固定座擋塊,M58-側邊導輪固定座擋塊,0.6484,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111902.jpg,11,M58-側邊導輪固定座擋塊,M58-Encoder側走行機身,0.4704,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111903.jpg,11,M58-側邊導輪固定座擋塊,M58-Encoder側走行機身,0.7923,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111913.jpg,11,M58-側邊導輪固定座擋塊,M58-擺臂部馬達固定座,0.4836,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111919.jpg,11,M58-側邊導輪固定座擋塊,M58-Encoder側走行機身,0.8697,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111925.jpg,11,M58-側邊導輪固定座擋塊,M58-Encoder側走行機身,0.5737,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定座擋塊/20240516111920.jpg,11,M58-側邊導輪固定座擋塊,M58-Encoder側走行機身,0.8057,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114113.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定座擋塊,0.5454,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114118.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.9121,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114107.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.7098,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114110.jpg,12,M58-側邊導輪固定板,M58-擺臂部軸承座,0.3623,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114128.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.5447,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114124.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.7574,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114051.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定座擋塊,0.5023,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114057.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.6137,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114102.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.8305,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114106.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.7132,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114132.jpg,12,M58-側邊導輪固定板,M58-擺臂部軸承座,0.2421,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-側邊導輪固定板/20240516114129.jpg,12,M58-側邊導輪固定板,M58-側邊導輪固定板,0.5739,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114948.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.5488,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114940.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.8578,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114933.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.9636,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114932.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.9703,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516115005.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.9336,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114957.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.7754,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114951.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.4658,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516115011.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.9601,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114949.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.3973,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114845.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.9913,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114846.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.9940,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114849.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.9466,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114853.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.5758,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114900.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.9742,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114907.jpg,13,M58-加熱器固定板,M58-加熱器固定板,0.7821,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114908.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.7948,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114917.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.9938,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114916.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.9862,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114910.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.6686,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114911.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.6583,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114929.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.9780,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114928.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.9121,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114838.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.6997,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114837.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.6037,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-加熱器固定板/20240516114840.jpg,13,M58-加熱器固定板,M58-煞車電阻盤,0.6909,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114521.jpg,14,M58-封板支撐柱,M58-Fork機身-2,0.3919,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114523.jpg,14,M58-封板支撐柱,M58-拖鏈封蓋,0.2799,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114528.jpg,14,M58-封板支撐柱,M58-皮帶支撐片,0.9164,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114520.jpg,14,M58-封板支撐柱,M58-Fork機身-2,0.5580,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114457.jpg,14,M58-封板支撐柱,M58-拖鏈封蓋,0.5005,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114510.jpg,14,M58-封板支撐柱,M58-拖鏈封蓋,0.4078,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114509.jpg,14,M58-封板支撐柱,M58-封板支撐柱,0.3401,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114544.jpg,14,M58-封板支撐柱,M58-電池固定架2,0.8741,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114600.jpg,14,M58-封板支撐柱,M58-拖鏈封蓋,0.6034,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114550.jpg,14,M58-封板支撐柱,M58-皮帶拖板,0.4006,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114542.jpg,14,M58-封板支撐柱,M58-皮帶支撐片,0.6184,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114536.jpg,14,M58-封板支撐柱,M58-皮帶支撐片,0.4915,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114531.jpg,14,M58-封板支撐柱,M58-皮帶支撐片,0.9489,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-封板支撐柱/20240516114539.jpg,14,M58-封板支撐柱,M58-電池固定架2,0.5172,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111154.jpg,15,M58-導向輪軸心,M58-乘載板,0.4078,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111119.jpg,15,M58-導向輪軸心,M58-擺臂部軸心,0.6759,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104315.jpg,15,M58-導向輪軸心,M58-擺臂部軸心,0.9102,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104311.jpg,15,M58-導向輪軸心,M58-擺臂部軸心,0.7134,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104307.jpg,15,M58-導向輪軸心,M58-擺臂部軸心,0.4050,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111126.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.4667,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111131.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.5685,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111136.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.9662,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111141.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.4137,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111144.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.5130,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111147.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.9253,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240717111150.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.8739,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104304.jpg,15,M58-導向輪軸心,M58-導向輪軸心,0.6159,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104253.jpg,15,M58-導向輪軸心,M58-導向輪軸心,0.4692,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104303.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.6159,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104258.jpg,15,M58-導向輪軸心,M58-導向輪軸心,0.6257,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104254.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.4168,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104241.jpg,15,M58-導向輪軸心,M58-導向輪軸心,0.4779,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104245.jpg,15,M58-導向輪軸心,M58-擺臂部軸心,0.5608,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104249.jpg,15,M58-導向輪軸心,M58-擺臂部軸心,0.9564,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104240.jpg,15,M58-導向輪軸心,M58-導向輪軸心,0.5709,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104227.jpg,15,M58-導向輪軸心,M58-電池固定架1,0.2508,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104231.jpg,15,M58-導向輪軸心,M58-導向輪軸心,0.7506,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104236.jpg,15,M58-導向輪軸心,M58-乘載板導條,0.4490,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-導向輪軸心/20240702104224.jpg,15,M58-導向輪軸心,M58-擺臂部軸心,0.4474,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200511.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9970,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200509.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9875,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200457.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9813,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200451.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9839,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200439.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.7855,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200438.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9104,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200430.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.8822,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200429.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.8966,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200421.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.7205,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200419.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.4260,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200415.jpg,16,M58-從動側FORK機身,M58-FORK定位固定片,0.5856,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200413.jpg,16,M58-從動側FORK機身,M58-FORK定位固定片,0.3352,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200409.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.2694,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200407.jpg,16,M58-從動側FORK機身,M58-Encoder側走行機身,0.3975,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200354.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.8626,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200352.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9464,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200518.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9721,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200520.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9876,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200339.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.6368,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200338.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9572,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200337.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.8959,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200336.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9497,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200330.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9869,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200328.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9707,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200321.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9930,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200318.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9921,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200310.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.8449,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200309.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9395,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200304.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9225,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200302.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.9136,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200028.jpg,16,M58-從動側FORK機身,M58-下方護蓋1(從動側),0.5145,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200026.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.6073,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200348.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.4229,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200346.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.4813,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200008.jpg,16,M58-從動側FORK機身,M58-Fork機身-1,0.5938,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200005.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.3490,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200010.jpg,16,M58-從動側FORK機身,M58-Fork機身-1,0.5490,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側FORK機身/20240416200009.jpg,16,M58-從動側FORK機身,M58-從動側FORK機身,0.5046,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134842.jpg,17,M58-從動側走行機身,M58-Encoder側走行機身,0.2713,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134841.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.6375,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134808.jpg,17,M58-從動側走行機身,M58-側邊導輪固定板,0.4798,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134807.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.5042,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134806.jpg,17,M58-從動側走行機身,M58-加熱器固定板,0.3543,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134805.jpg,17,M58-從動側走行機身,M58-側邊導輪固定板,0.3929,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134834.jpg,17,M58-從動側走行機身,M58-皮帶支撐片,0.5541,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134820.jpg,17,M58-從動側走行機身,M58-皮帶拖板,0.5783,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134818.jpg,17,M58-從動側走行機身,M58-皮帶支撐片,0.4401,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134817.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.3274,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134853.jpg,17,M58-從動側走行機身,M58-下封板,0.7540,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134844.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9648,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134717.jpg,17,M58-從動側走行機身,M58-加熱器固定板,0.6723,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134707.jpg,17,M58-從動側走行機身,M58-Fork機身-2,0.9123,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134652.jpg,17,M58-從動側走行機身,M58-Fork機身-2,0.6262,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134639.jpg,17,M58-從動側走行機身,M58-加熱器固定板,0.3493,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134705.jpg,17,M58-從動側走行機身,M58-Fork機身-2,0.9723,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134654.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.5645,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134620.jpg,17,M58-從動側走行機身,M58-加熱器固定板,0.5098,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134622.jpg,17,M58-從動側走行機身,M58-加熱器固定板,0.4852,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134619.jpg,17,M58-從動側走行機身,M58-加熱器固定板,0.5902,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134609.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9862,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134604.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9644,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134605.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9755,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134600.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9706,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134601.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9646,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134718.jpg,17,M58-從動側走行機身,M58-側邊導輪固定板,0.5134,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134720.jpg,17,M58-從動側走行機身,M58-加熱器固定板,0.5581,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134726.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9594,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-從動側走行機身/20240417134729.jpg,17,M58-從動側走行機身,M58-從動側走行機身,0.9652,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101752.jpg,18,M58-拖鏈封蓋,M58-拖鏈封蓋,0.6657,True
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101758.jpg,18,M58-拖鏈封蓋,M58-電池固定架2,0.4212,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101816.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.9125,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101817.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.9435,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101821.jpg,18,M58-拖鏈封蓋,M58-封板支撐柱,0.5163,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101822.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.9529,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101824.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.7976,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101840.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.9969,False
/mnt/backups/andycw/M58/Real_all_nobg/M58-拖鏈封蓋/20240417101841.jpg,18,M58-拖鏈封蓋,M58-煞車電阻盤,0.9888,False
